序號,縣市,鄉鎮市區,測站,監測日期,測項(單位),小時測值,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
122,高雄市,左營區,左營,2017/06/21,"臭氧 O3 (ppb)",2.9,4.5,0.3,2.5,6.3,6.6,8.9,13,13,14,19,21,18,20,17,17,16,14,11,9.6,8.2,5.9,3.5,2.2
123,高雄市,左營區,左營,2017/06/21,"細懸浮微粒 PM 2.5  (μg/m 3 )",11,12,10,14,8,6,1,9,12,10,9,1,4,6,9,8,10,11,12,9,,8,5,5
124,高雄市,左營區,左營,2017/06/21,"非甲烷碳氫化合物 NMHC (ppm)",0.15,0.15,0.25,0.14,0.09,0.09,0.14,0.23,0.13,0.06,0.03,0.04,0.02,0.02,0.03,0.02,0.04,0.07,0.07,0.08,0.08,0.11,0.1,0.13
125,高雄市,左營區,左營,2017/06/21,"一氧化碳 CO (ppm)",0.21,0.17,0.42,0.26,0.17,0.2,0.31,0.63,0.29,0.17,0.14,0.15,0.12,0.12,0.12,0.13,0.16,0.23,0.25,0.26,0.28,0.32,0.29,0.24
126,高雄市,左營區,左營,2017/06/21,"一氧化氮 NO (ppb)",1.4,3.1,7.8,2.8,1.2,1.4,4.8,11,7.2,6.3,3.3,2.4,1.6,2.3,2.1,2.3,2.6,1.8,1.5,0.9,1.7,1.5,1.8,2.3
127,高雄市,左營區,左營,2017/06/21,"二氧化氮 NO2 (ppb)",15,14,18,17,12,11,13,19,14,9.6,6.9,5.8,4.2,4.7,4.7,4.9,5.3,8.1,9.4,11,11,13,15,15
128,高雄市,左營區,左營,2017/06/21,"相對濕度 RH (percent)",72,74,75,71,68,67,63,61,65,67,63,64,63,63,62,61,60,66,69,71,73,74,72,73
129,高雄市,左營區,左營,2017/06/21,"懸浮微粒 PM 10  (μg/m 3 )",24,24,28,34,42,38,36,34,41,39,34,22,27,22,21,14,17,28,26,29,14,17,15,17
130,高雄市,左營區,左營,2017/06/21,"甲烷 CH4 (ppm)",1.8,1.9,2.1,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
131,高雄市,左營區,左營,2017/06/21,"風速 WIND_SPEED (m/sec)",1,1.2,0.9,1.3,1.2,1.1,2,2.3,2.6,3.6,3.6,3.6,4,2.4,3.1,3.3,2,1.4,1.9,1.9,1.2,1.6,1.8,1.2
132,高雄市,左營區,左營,2017/06/21,"溫度 AMB_TEMP (℃)",30,29,29,29,28,29,30,31,31,32,32,33,33,32,33,33,32,32,31,30,30,30,30,30
133,高雄市,左營區,左營,2017/06/21,"總碳氫化合物 THC (ppm)",2,2,2.4,2.1,2,2,2,2.1,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.9,1.9,1.9,1.9,2
134,高雄市,左營區,左營,2017/06/21,"小時風速值 WS_HR (m/sec)",1,0,1.1,1.3,1.1,0.9,1.4,2,2.3,2.5,3.2,2.8,3,2.8,2.5,2.6,2.1,1.8,1.3,1.5,0.9,0.3,1.3,0.7
135,高雄市,左營區,左營,2017/06/21,"小時風向值 WD_HR (degrees)",241,7.2,40,94,131,114,141,154,206,200,198,209,224,215,218,213,213,231,229,212,194,248,213,224
136,高雄市,左營區,左營,2017/06/21,"二氧化硫 SO2 (ppb)",4.2,3.3,3.4,4.5,3.4,1.9,2.4,5.7,4.8,3,1.8,1.8,1.6,1.7,1.6,1.4,1.4,1.7,1.5,2.5,2,2.8,4,6.3
137,高雄市,左營區,左營,2017/06/20,"氮氧化物 NOx (ppb)",9.8,8.6,14,16,16,19,25,31,21,10,8.9,5.3,3.6,3.9,3.4,4.6,3.9,6.6,7.8,9.3,8.4,13,16,18
138,高雄市,左營區,左營,2017/06/20,"風向 WIND_DIREC (degrees)",321,177,109,157,192,137,83,37,222,207,213,254,254,283,212,247,250,239,269,358,264,191,252,216
139,高雄市,左營區,左營,2017/06/20,"臭氧 O3 (ppb)",12,11,5.8,3.5,3.3,2.9,4.9,7.6,12,15,17,17,17,18,20,16,15,14,13,12,13,9.2,5.5,3.1
140,高雄市,左營區,左營,2017/06/20,"細懸浮微粒 PM 2.5  (μg/m 3 )",3,7,10,14,11,11,6,9,6,8,11,10,13,5,11,11,11,2,7,4,13,10,14,14
141,高雄市,左營區,左營,2017/06/20,"非甲烷碳氫化合物 NMHC (ppm)",0.06,0.05,0.11,0.16,0.18,0.19,0.2,0.28,0.14,0.05,0.04,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.05,0.02,0.08,0.11,0.16
142,高雄市,左營區,左營,2017/06/20,"一氧化碳 CO (ppm)",0.13,0.12,0.26,0.29,0.29,0.3,0.37,0.63,0.4,0.15,0.15,0.11,0.09,0.08,0.08,0.1,0.1,0.13,0.15,0.24,0.14,0.28,0.29,0.31
143,高雄市,左營區,左營,2017/06/20,"一氧化氮 NO (ppb)",0.6,0.4,0.8,1,1.5,2.7,7.9,12,7,3.3,2.8,1.6,1,1.2,0.7,1.3,1.1,1.3,1,0.8,0.8,0.9,1.3,2.1
144,高雄市,左營區,左營,2017/06/20,"二氧化氮 NO2 (ppb)",9.2,8.3,14,15,15,17,17,19,14,6.7,6.1,3.8,2.6,2.7,2.8,3.3,2.8,5.4,6.8,8.6,7.7,12,14,16
145,高雄市,左營區,左營,2017/06/20,"相對濕度 RH (percent)",78,80,79,80,79,80,79,77,73,68,66,68,59,61,65,59,55,62,66,70,71,73,74,73
146,高雄市,左營區,左營,2017/06/20,"懸浮微粒 PM 10  (μg/m 3 )",24,24,32,38,39,37,41,41,35,32,27,30,24,25,24,27,21,19,19,24,23,26,24,31
147,高雄市,左營區,左營,2017/06/20,"甲烷 CH4 (ppm)",1.8,1.8,2,2.1,2.1,2.1,2.1,2.2,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
148,高雄市,左營區,左營,2017/06/20,"風速 WIND_SPEED (m/sec)",0.6,1.3,2.1,1.6,1.1,2.1,2.1,1.2,2.3,2.3,2.3,2,1.7,3,2.1,2.7,2.1,1.4,1.2,0.7,0.8,1.7,1,1
149,高雄市,左營區,左營,2017/06/20,"溫度 AMB_TEMP (℃)",29,29,29,28,28,28,29,29,30,31,31,31,32,32,32,32,32,31,30,30,30,30,30,30
150,高雄市,左營區,左營,2017/06/20,"總碳氫化合物 THC (ppm)",1.9,1.9,2.1,2.3,2.3,2.3,2.3,2.5,2,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,2
151,高雄市,左營區,左營,2017/06/20,"小時風速值 WS_HR (m/sec)",0.6,0,1.5,1.9,1.1,1.4,1.5,1.2,1.3,1.8,2,2,1.8,1.8,1.7,1.6,1.7,1.6,1.1,0.5,0.7,0.7,0.5,0.3
152,高雄市,左營區,左營,2017/06/20,"小時風向值 WD_HR (degrees)",234,109,104,130,187,134,116,70,209,217,208,250,241,276,267,240,250,259,244,337,286,198,254,216
153,高雄市,左營區,左營,2017/06/20,"二氧化硫 SO2 (ppb)",2.8,2.3,3.5,4.1,4.5,5.7,6.6,4.9,4.9,4,3.1,2.3,1.8,1.7,2.1,1.5,1.2,1.8,2.3,2.6,2.8,2.5,3,3.6
154,高雄市,左營區,左營,2017/06/18,"氮氧化物 NOx (ppb)",7.8,9.9,8.9,11,9.9,9.8,15,15,15,24,21,10,7.1,8.2,6.5,6.7,7.3,9,12,14,18,23,22,21
155,高雄市,左營區,左營,2017/06/18,"風向 WIND_DIREC (degrees)",119,138,163,145,310,99,121,150,139,154,200,221,219,207,191,205,236,218,237,247,265,283,226,194
156,高雄市,左營區,左營,2017/06/18,"臭氧 O3 (ppb)",11,8.6,8.8,6.4,9.4,13,8,8.2,12,16,23,18,19,16,18,15,13,9.5,6.6,6.2,3.8,1.8,1.4,2.3
157,高雄市,左營區,左營,2017/06/18,"細懸浮微粒 PM 2.5  (μg/m 3 )",1,1,2,3,6,2,8,4,5,2,9,7,9,4,11,11,13,4,8,1,8,1,5,13
158,高雄市,左營區,左營,2017/06/18,"非甲烷碳氫化合物 NMHC (ppm)",0.04,0.07,0.1,0.12,0.09,0.03,0.09,0.1,0.1,0.19,0.16,0.04,0.02,0.03,0.02,0.02,0.03,0.06,0.08,0.11,0.14,0.15,0.13,0.1
159,高雄市,左營區,左營,2017/06/18,"一氧化碳 CO (ppm)",0.16,0.21,0.25,0.23,0.17,0.16,0.23,0.3,0.35,0.59,0.48,0.17,0.15,0.15,0.13,0.15,0.17,0.23,0.28,0.29,0.37,0.42,0.38,0.25
160,高雄市,左營區,左營,2017/06/18,"一氧化氮 NO (ppb)",1.1,0.7,0.7,0.5,0.6,0.7,1.8,3.2,4.3,7.2,5.3,3.3,2,3,2.6,2.2,1.8,2.1,2.4,1.8,3,6,4.8,3.4
161,高雄市,左營區,左營,2017/06/18,"二氧化氮 NO2 (ppb)",6.7,9.2,8.2,10,9.4,9.1,14,12,11,17,16,6.9,5.1,5.2,4,4.5,5.5,6.9,10,12,15,17,17,18
162,高雄市,左營區,左營,2017/06/18,"相對濕度 RH (percent)",91,91,90,90,89,90,91,91,91,89,84,78,74,73,70,71,73,74,75,75,77,79,80,80
163,高雄市,左營區,左營,2017/06/18,"懸浮微粒 PM 10  (μg/m 3 )",35,25,24,19,27,22,30,20,22,22,34,44,41,42,31,33,32,35,38,32,27,23,22,27
164,高雄市,左營區,左營,2017/06/18,"甲烷 CH4 (ppm)",1.9,1.9,2,2,2,1.8,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
165,高雄市,左營區,左營,2017/06/18,"風速 WIND_SPEED (m/sec)",1.5,2.2,0.9,1.5,1.9,1.3,1.3,1.4,1.6,2.1,3.8,3.6,3.5,4.4,3.8,3.4,1.7,1.4,1.2,1.5,1.4,0.6,1.6,1.6
166,高雄市,左營區,左營,2017/06/18,"溫度 AMB_TEMP (℃)",26,26,26,26,26,26,25,26,26,28,29,30,31,31,31,30,30,30,30,29,29,29,29,29
167,高雄市,左營區,左營,2017/06/18,"總碳氫化合物 THC (ppm)",2,2,2.1,2.1,2.1,1.9,2,2,2,2.1,2,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2,2,1.9
168,高雄市,左營區,左營,2017/06/18,"小時風速值 WS_HR (m/sec)",1.8,1.5,0.9,1,1,0.2,1.4,1.2,1,1.4,2.2,3.5,3.3,3.6,3.5,3.1,1.7,0.9,1,1.4,0.9,0.8,0.6,1.6
169,高雄市,左營區,左營,2017/06/18,"小時風向值 WD_HR (degrees)",132,145,154,115,113,357,102,124,144,134,171,209,211,198,207,206,224,229,226,242,242,217,219,190
170,高雄市,左營區,左營,2017/06/18,"二氧化硫 SO2 (ppb)",1.1,1.9,2,6.5,5.7,1.6,1.5,1.4,1.2,2.2,5,3.4,2.1,2.5,1.5,1.4,1.5,1.1,1.2,1.8,2.3,3.5,5.2,6.9
171,高雄市,左營區,左營,2017/06/16,"氮氧化物 NOx (ppb)",20,17,15,14,9.9,12,15,36,53,29,16,5.3,4.3,5.9,6.6,,9,12,13,14,30,34,18,19
172,高雄市,左營區,左營,2017/06/16,"風向 WIND_DIREC (degrees)",326,129,109,111,73,75,147,109,111,68,261,277,292,245,273,256,239,256,263,16,50,88,99,153
173,高雄市,左營區,左營,2017/06/16,"臭氧 O3 (ppb)",3.5,5.6,6.1,7.2,10,7.3,6.8,5.5,4.9,12,17,20,22,19,22,,14,10,9.6,8.6,1.4,1.3,6.3,6
174,高雄市,左營區,左營,2017/06/16,"細懸浮微粒 PM 2.5  (μg/m 3 )",21,13,11,11,9,5,7,9,23,24,28,13,12,4,12,6,12,13,18,9,4,6,9,8
175,高雄市,左營區,左營,2017/06/16,"非甲烷碳氫化合物 NMHC (ppm)",0.18,0.17,0.18,0.1,0.07,0.11,0.11,0.24,0.36,0.2,0.12,0.01,0,,0.02,,0.04,0.06,0.05,0.09,0.21,0.28,0.1,0.13
176,高雄市,左營區,左營,2017/06/16,"一氧化碳 CO (ppm)",0.39,0.37,0.3,0.19,0.14,0.19,0.25,0.7,1.01,0.44,0.24,0.11,0.09,0.12,0.11,,0.18,0.26,0.22,0.28,0.48,0.42,0.3,0.34
177,高雄市,左營區,左營,2017/06/16,"一氧化氮 NO (ppb)",3.1,1.5,1.3,1.5,1,0.9,2.3,17,27,13,5.6,1.3,0.7,1.4,1.5,,1.7,2.3,1.8,1.6,8.8,10,2.2,2
178,高雄市,左營區,左營,2017/06/16,"二氧化氮 NO2 (ppb)",17,15,14,13,9,11,13,19,26,16,10,4,3.7,4.5,5.1,,7.3,10,11,12,22,24,16,17
179,高雄市,左營區,左營,2017/06/16,"相對濕度 RH (percent)",84,85,86,88,88,88,87,84,80,77,76,77,73,75,75,,82,83,84,85,87,88,88,87
180,高雄市,左營區,左營,2017/06/16,"懸浮微粒 PM 10  (μg/m 3 )",36,32,36,38,39,32,33,32,34,36,42,45,37,33,36,42,37,33,30,38,41,38,37,30
181,高雄市,左營區,左營,2017/06/16,"甲烷 CH4 (ppm)",1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.7,1.7,,1.7,,1.7,1.8,1.7,1.8,1.8,1.9,1.8,1.8
182,高雄市,左營區,左營,2017/06/16,"風速 WIND_SPEED (m/sec)",1.5,1.5,1.9,1.3,1.4,1.6,1.6,1.2,1.7,2,2.3,2.7,2.9,4.1,3.9,1.6,2.1,1.9,1.6,1.2,2.1,1.5,2,1.3
183,高雄市,左營區,左營,2017/06/16,"溫度 AMB_TEMP (℃)",27,27,26,26,26,26,26,27,28,29,30,30,31,31,31,,29,29,29,29,28,27,27,27
184,高雄市,左營區,左營,2017/06/16,"總碳氫化合物 THC (ppm)",2.1,2.1,2.1,2,1.9,2,2,2.1,2.3,2,1.9,1.8,1.7,,1.8,,1.8,1.8,1.8,1.9,2,2.1,1.9,2
185,高雄市,左營區,左營,2017/06/16,"小時風速值 WS_HR (m/sec)",0.4,0.4,1.2,0.9,1.1,0.5,0.6,1,1.4,1.6,1.2,2.6,2.8,2.4,3,,1.5,1.7,1.4,0.8,1.6,1.3,1.3,1.3
186,高雄市,左營區,左營,2017/06/16,"小時風向值 WD_HR (degrees)",167,115,74,114,84,120,103,116,131,75,286,269,285,245,265,,253,256,268,275,38,74,92,138
187,高雄市,左營區,左營,2017/06/16,"二氧化硫 SO2 (ppb)",7.4,5.6,4.1,3.4,2.3,1.8,1.8,2.3,4.5,,1.8,1.2,0.3,,,,,1.7,1.8,1.9,3.5,5.1,2.5,2.7
188,高雄市,左營區,左營,2017/06/15,"氮氧化物 NOx (ppb)",23,9.1,9.4,14,14,15,17,34,47,40,29,33,35,43,41,25,27,37,48,50,63,70,58,38
189,高雄市,左營區,左營,2017/06/15,"二氧化硫 SO2 (ppb)",4.7,1.2,1,2.4,1.5,0.6,0.9,1.4,1.9,2.4,2.6,2.7,2.4,3.4,2.9,2.5,2.2,2.2,3.1,5,5.4,6.7,7.2,7.6
190,高雄市,左營區,左營,2017/06/15,"臭氧 O3 (ppb)",8.7,18,14,9.8,13,12,12,5.4,3.3,3.5,5.8,3.8,4.2,2.6,4.6,8.3,6.8,3.7,1.4,0.6,0.7,0.8,0.9,1.2
191,高雄市,左營區,左營,2017/06/15,"細懸浮微粒 PM 2.5  (μg/m 3 )",10,7,9,4,7,7,6,13,9,16,5,10,10,13,11,4,9,6,10,9,13,12,20,19
192,高雄市,左營區,左營,2017/06/15,"非甲烷碳氫化合物 NMHC (ppm)",0.23,0.05,0.08,0.1,0.08,0.09,0.07,0.21,0.3,0.23,0.2,0.24,0.21,0.22,0.28,0.19,0.2,0.31,0.38,0.45,0.51,0.54,0.6,0.38
193,高雄市,左營區,左營,2017/06/15,"一氧化碳 CO (ppm)",0.25,0.12,0.17,0.16,0.12,0.19,0.22,0.63,0.87,0.51,0.33,0.35,0.4,0.42,0.4,0.26,0.34,0.64,0.88,0.92,1.18,1.29,1.34,0.83
194,高雄市,左營區,左營,2017/06/15,"一氧化氮 NO (ppb)",3.1,0.6,0.4,0.6,1.5,1.5,2.9,12,20,17,9,11,14,20,19,9.5,7.8,14,22,23,37,45,34,17
195,高雄市,左營區,左營,2017/06/15,"二氧化氮 NO2 (ppb)",20,8.4,9,14,12,13,14,22,27,23,20,22,21,23,22,16,19,23,27,27,26,25,24,21
196,高雄市,左營區,左營,2017/06/15,"相對濕度 RH (percent)",86,88,89,89,89,90,89,88,89,90,91,92,92,92,93,93,92,90,89,88,88,88,87,86
197,高雄市,左營區,左營,2017/06/15,"懸浮微粒 PM 10  (μg/m 3 )",32,32,33,28,26,24,23,22,26,30,32,24,20,24,32,37,35,29,29,29,38,44,50,44
198,高雄市,左營區,左營,2017/06/15,"甲烷 CH4 (ppm)",1.9,1.8,1.8,1.9,1.8,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,2,2,1.9
199,高雄市,左營區,左營,2017/06/15,"風速 WIND_SPEED (m/sec)",2,0.7,1.3,2.4,1.1,0.9,1,1.6,1.7,1.5,1.8,1.8,1.5,1.4,2.2,1.7,1.2,1.3,1,0.9,1.1,0.9,0.7,1.1
200,高雄市,左營區,左營,2017/06/15,"溫度 AMB_TEMP (℃)",27,26,26,26,26,26,26,26,26,26,25,25,26,26,26,26,26,27,27,27,27,27,27,27
201,高雄市,左營區,左營,2017/06/15,"總碳氫化合物 THC (ppm)",2.1,1.9,1.9,2,1.9,1.9,1.9,2.1,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2,2.1,2.2,2.3,2.3,2.4,2.5,2.6,2.3
202,高雄市,左營區,左營,2017/06/15,"小時風速值 WS_HR (m/sec)",0.4,0.1,0.4,1.1,0.7,0.5,1.1,0.7,1.4,1.6,1.9,1.4,1.2,0.6,1.6,2,1.3,1.3,1.1,0.4,0.6,0.3,0.5,1
203,高雄市,左營區,左營,2017/06/15,"小時風向值 WD_HR (degrees)",344,139,41,131,140,136,122,128,71,114,94,111,60,88,101,95,89,56,51,53,35,60,143,97
204,高雄市,左營區,左營,2017/06/15,"風向 WIND_DIREC (degrees)",204,7.4,271,187,49,96,128,78,98,128,86,161,61,197,104,97,94,56,92,52,66,326,335,95
205,高雄市,左營區,左營,2017/06/13,"氮氧化物 NOx (ppb)",11,7.1,9,9.6,8.8,9.2,12,19,22,20,15,17,11,9.1,12,11,12,11,9.9,13,10,9.8,11,12
206,高雄市,左營區,左營,2017/06/13,"風向 WIND_DIREC (degrees)",105,178,125,119,104,114,127,133,150,203,198,197,201,195,200,194,213,215,230,248,209,194,200,90
207,高雄市,左營區,左營,2017/06/13,"臭氧 O3 (ppb)",13,16,13,14,16,13,13,14,17,18,19,21,22,18,17,17,15,14,15,10,11,14,12,8.9
208,高雄市,左營區,左營,2017/06/13,"細懸浮微粒 PM 2.5  (μg/m 3 )",5,5,7,8,7,6,1,1,8,14,,,1,1,6,12,8,5,12,10,10,4,12,5
209,高雄市,左營區,左營,2017/06/13,"非甲烷碳氫化合物 NMHC (ppm)",0.04,0.03,0.05,0.06,0.04,0.05,0.08,0.14,0.17,0.13,0.1,0.11,0.09,0.05,0.07,0.05,0.07,0.08,0.08,0.11,0.1,0.06,0.06,0.06
210,高雄市,左營區,左營,2017/06/13,"一氧化碳 CO (ppm)",0.14,0.11,0.12,0.11,0.09,0.11,0.21,0.43,0.49,0.31,0.16,0.16,0.12,0.12,0.13,0.13,0.17,0.22,0.23,0.27,0.24,0.18,0.19,0.17
211,高雄市,左營區,左營,2017/06/13,"一氧化氮 NO (ppb)",0.8,0.8,0.9,0.8,1.6,1.4,3.1,7.1,7.8,7.1,6,5.7,3.7,3,4.3,3.5,3.3,2.5,1.9,2.7,1.5,1.3,1.6,1.3
212,高雄市,左營區,左營,2017/06/13,"二氧化氮 NO2 (ppb)",10,6.3,8.1,8.7,7.2,7.8,8.9,12,14,13,9.4,11,7,6.1,7.4,7.2,8.3,8.6,8,10,8.9,8.5,9.1,10
213,高雄市,左營區,左營,2017/06/13,"相對濕度 RH (percent)",85,84,85,87,86,86,82,74,68,63,62,60,59,60,62,64,68,71,74,78,79,77,77,76
214,高雄市,左營區,左營,2017/06/13,"懸浮微粒 PM 10  (μg/m 3 )",31,32,24,21,19,22,24,26,25,40,41,,,39,34,35,34,39,38,39,35,33,27,28
215,高雄市,左營區,左營,2017/06/13,"甲烷 CH4 (ppm)",1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
216,高雄市,左營區,左營,2017/06/13,"風速 WIND_SPEED (m/sec)",2.4,2.3,1.9,2.9,2,2.1,2.5,3.7,3.6,4.1,4.3,3.9,4.1,4.4,4,4.3,2.8,3.3,1.1,1.4,1.9,2.6,2.7,1.8
217,高雄市,左營區,左營,2017/06/13,"溫度 AMB_TEMP (℃)",28,28,27,27,27,27,28,30,32,32,33,33,33,33,33,32,32,31,30,30,30,30,30,30
218,高雄市,左營區,左營,2017/06/13,"總碳氫化合物 THC (ppm)",1.9,1.9,1.9,1.9,1.9,2,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.9
219,高雄市,左營區,左營,2017/06/13,"小時風速值 WS_HR (m/sec)",2.4,1.4,1.6,2.1,2.1,2.2,2,2.9,2.7,3.2,3.1,3.2,3.7,4.2,3.8,4.3,3.4,3,2.4,1,0.5,1.9,1.4,1.5
220,高雄市,左營區,左營,2017/06/13,"小時風向值 WD_HR (degrees)",90,143,124,122,111,113,131,141,157,189,196,185,199,199,193,198,204,211,213,227,227,205,202,156
221,高雄市,左營區,左營,2017/06/13,"二氧化硫 SO2 (ppb)",2.5,0.9,0.9,1.2,0.6,0.6,0.8,2.9,5.5,6.1,2.9,4.4,2.1,1.6,2,1.7,1.6,1.1,1.1,1.2,1.5,1.9,2.2,2
222,高雄市,左營區,左營,2017/06/11,"氮氧化物 NOx (ppb)",13,12,12,11,16,19,16,15,16,15,11,10,10,8.6,8.8,9.7,10,11,12,12,14,17,19,17
223,高雄市,左營區,左營,2017/06/11,"風向 WIND_DIREC (degrees)",139,76,111,170,151,115,86,157,176,202,201,177,199,202,199,201,203,225,203,198,169,154,167,169
224,高雄市,左營區,左營,2017/06/11,"臭氧 O3 (ppb)",5.2,5.5,5.4,5.8,4.6,4,9.1,15,19,19,19,18,18,17,17,19,22,24,22,19,16,14,12,14
225,高雄市,左營區,左營,2017/06/11,"細懸浮微粒 PM 2.5  (μg/m 3 )",18,9,14,7,5,4,5,10,,16,12,1,6,6,9,7,9,6,7,9,4,8,1,1
226,高雄市,左營區,左營,2017/06/11,"非甲烷碳氫化合物 NMHC (ppm)",0.12,0.08,0.08,0.1,0.14,0.16,0.11,0.1,0.1,0.16,0.11,0.04,0.04,0.02,0.03,0.03,0.04,0.04,0.04,0.03,0.05,0.07,0.11,0.13
227,高雄市,左營區,左營,2017/06/11,"一氧化碳 CO (ppm)",0.24,0.21,0.21,0.21,0.26,0.33,0.22,0.29,0.4,0.33,0.15,0.15,0.15,0.13,0.14,0.15,0.18,0.21,0.21,0.19,0.22,0.22,0.24,0.18
228,高雄市,左營區,左營,2017/06/11,"一氧化氮 NO (ppb)",1.4,1.1,0.9,0.9,2.2,3.4,4.8,5,4.7,4.9,4,3.8,3.9,3.4,3.5,3.3,2.9,2.3,1.9,1.6,1.8,1.9,1.9,1.8
229,高雄市,左營區,左營,2017/06/11,"二氧化氮 NO2 (ppb)",12,11,11,10,14,15,11,10,12,10,6.6,6.2,6.3,5.2,5.3,6.4,7.2,8.7,10,10,13,15,17,15
230,高雄市,左營區,左營,2017/06/11,"相對濕度 RH (percent)",70,72,75,74,72,70,68,66,62,62,62,61,60,61,65,67,69,75,74,75,74,72,71,72
231,高雄市,左營區,左營,2017/06/11,"懸浮微粒 PM 10  (μg/m 3 )",38,37,34,26,29,33,31,24,24,29,27,22,21,28,28,31,30,35,30,29,27,26,19,14
232,高雄市,左營區,左營,2017/06/11,"甲烷 CH4 (ppm)",1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
233,高雄市,左營區,左營,2017/06/11,"風速 WIND_SPEED (m/sec)",2.6,1.4,1.6,2,1.8,2.3,2.5,2.4,4,6,5.5,4.6,5.7,5.2,5.4,3.7,3.8,2.5,2.6,2.4,1.7,2.1,2.1,2.4
234,高雄市,左營區,左營,2017/06/11,"溫度 AMB_TEMP (℃)",31,30,30,30,30,30,30,31,32,33,33,33,34,33,33,33,32,31,31,31,31,31,31,31
235,高雄市,左營區,左營,2017/06/11,"總碳氫化合物 THC (ppm)",2.1,2,2,2,2.1,2.1,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9
236,高雄市,左營區,左營,2017/06/11,"小時風速值 WS_HR (m/sec)",2.4,1.6,1,1.5,1.9,1.4,2.1,1.7,3.3,4.1,5.1,4.2,4.1,4.8,4.6,4.2,3.2,2.8,2.2,2,1.6,1.7,1.4,2
237,高雄市,左營區,左營,2017/06/11,"小時風向值 WD_HR (degrees)",150,85,71,141,149,116,127,126,155,186,194,184,190,201,202,202,208,208,207,204,200,177,178,188
238,高雄市,左營區,左營,2017/06/11,"二氧化硫 SO2 (ppb)",4.5,2.7,1.9,2.4,4.1,4.6,3.2,3,4.5,6.1,2.8,1.6,1.5,1.3,1.1,1.6,1.6,1.9,2.4,2,2.1,3.8,4.4,5.2
239,高雄市,左營區,左營,2017/06/10,"氮氧化物 NOx (ppb)",17,14,13,19,26,19,18,21,25,27,18,15,11,11,11,9.9,9.9,12,15,17,24,23,21,18
240,高雄市,左營區,左營,2017/06/10,"風向 WIND_DIREC (degrees)",77,127,45,27,45,113,57,62,241,198,192,203,207,199,206,193,196,207,203,161,191,203,179,137
241,高雄市,左營區,左營,2017/06/10,"臭氧 O3 (ppb)",5.2,7.8,7.5,3.7,1.7,5,10,17,28,11,12,15,14,11,11,13,14,12,7.6,7.1,2.1,2.2,2.3,3.6
242,高雄市,左營區,左營,2017/06/10,"細懸浮微粒 PM 2.5  (μg/m 3 )",2,4,3,5,16,,18,15,18,19,18,12,10,6,6,11,11,16,19,14,9,3,13,14
243,高雄市,左營區,左營,2017/06/10,"非甲烷碳氫化合物 NMHC (ppm)",0.17,0.11,0.1,0.21,0.34,0.14,0.11,0.13,0.21,0.17,0.09,0.08,0.05,0.04,0.05,0.04,0.04,0.06,0.06,0.09,0.11,0.11,0.15,0.23
244,高雄市,左營區,左營,2017/06/10,"一氧化碳 CO (ppm)",0.36,0.27,0.23,0.24,0.28,0.28,0.3,0.4,0.52,0.38,0.28,0.18,0.14,0.14,0.13,0.13,0.15,0.2,0.21,0.22,0.28,0.31,0.33,0.44
245,高雄市,左營區,左營,2017/06/10,"一氧化氮 NO (ppb)",2,0.6,0.6,0.7,2,2.1,3.7,5.9,6.3,12,8.3,6.7,4.3,4.6,4.7,3.9,3.2,3.7,3,1.9,3.8,3.8,3.8,2.3
246,高雄市,左營區,左營,2017/06/10,"二氧化氮 NO2 (ppb)",15,13,12,18,23,17,14,15,19,15,9.3,8.6,6.6,5.9,6,6.1,6.7,8.4,12,15,20,19,18,16
